dc_id,region_id,carrier_service_id,zip3,allowed_state_count,allowed_states,has_coverage
50,9,16,844,0,,False
50,9,17,844,0,,False
50,9,18,844,0,,False
51,4,1,930,0,,False
51,4,2,930,0,,False
51,4,3,930,0,,False
51,4,4,930,2,CA|WA,True
51,4,5,930,20,CA|CO|DC|FL|GA|IL|IN|MA|MN|MO|NC|NH|NJ|NM|NY|OH|PA|TX|UT|WA,True
51,4,6,930,23,AL|AR|CT|DE|FL|GA|IL|IN|KS|KY|LA|MD|MI|NJ|NM|NY|OH|OK|PA|SC|TX|VA|WV,True
51,4,7,930,0,,False
51,4,8,930,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
51,4,9,930,30,AZ|CA|CO|CT|DC|FL|GA|IL|IN|MA|MD|MI|MN|MO|NC|NH|NJ|NM|NV|NY|OH|OK|OR|PA|TN|TX|UT|VA|WA|WI,True
51,4,10,930,4,CA|CT|DC|TX,True
51,4,11,930,24,AL|AR|AZ|CA|FL|GA|HI|LA|MA|MD|MI|MN|MO|MS|NC|NJ|NY|OH|OR|PA|TN|TX|UT|WA,True
51,4,12,930,4,CA|NV|UT|WA,True
51,4,13,930,0,,False
51,4,14,930,0,,False
51,4,15,930,0,,False
51,4,16,930,0,,False
51,4,17,930,0,,False
51,4,18,930,0,,False
52,24,1,809,0,,False
52,24,2,809,0,,False
52,24,3,809,0,,False
52,24,4,809,1,CO,True
52,24,5,809,26,AZ|CA|CO|CT|DC|FL|GA|IL|KS|LA|MA|MI|MN|MO|NC|NH|NJ|NM|NY|OR|PA|TX|UT|WA|WV|WY,True
52,24,6,809,26,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MD|MI|NJ|NM|NY|OH|OK|PA|SC|TN|TX|VA|WI|WV,True
52,24,7,809,0,,False
52,24,8,809,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
52,24,9,809,33,AZ|CA|CO|CT|DC|FL|GA|IA|IL|IN|KS|MA|MD|MI|MN|MO|NC|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|TN|TX|UT|VA|WA|WI,True
52,24,10,809,5,CO|CT|DC|GA|TX,True
52,24,11,809,26,AL|AZ|CA|CO|FL|GA|HI|IL|LA|MA|MD|MI|MN|MO|MS|NC|NJ|NY|OH|OK|OR|PA|SC|TX|UT|WA,True
52,24,12,809,5,CO|GA|TX|UT|WA,True
52,24,13,809,0,,False
52,24,14,809,0,,False
52,24,15,809,0,,False
52,24,16,809,0,,False
52,24,17,809,0,,False
52,24,18,809,0,,False
53,7,1,787,0,,False
53,7,2,787,0,,False
53,7,3,787,0,,False
53,7,4,787,3,AL|CA|TX,True
53,7,5,787,22,AL|CA|CO|FL|GA|IL|KS|LA|MA|MI|MO|MS|NC|NJ|NM|NY|OR|TX|UT|WA|WI|WY,True
53,7,6,787,25,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NM|NY|OH|OK|PA|SC|TX|WI|WV,True
53,7,7,787,0,,False
53,7,8,787,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
53,7,9,787,37,AL|AR|AZ|CA|CO|CT|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|MN|MO|MS|NC|NE|NH|NJ|NM|NV|NY|OH|OK|OR|PA|SC|TN|TX|UT|VA|WA|WI,True
53,7,10,787,6,CA|CT|DC|IL|NV|TX,True
53,7,11,787,25,AL|AR|CA|CO|DE|FL|GA|HI|IL|KS|LA|MA|MD|MN|MO|MS|NC|NJ|NY|OK|RI|SC|TN|TX|UT,True
53,7,12,787,6,CA|CO|LA|PA|TX|UT,True
53,7,13,787,0,,False
53,7,14,787,0,,False
53,7,15,787,0,,False
53,7,16,787,0,,False
53,7,17,787,0,,False
53,7,18,787,0,,False
54,5,1,282,0,,False
54,5,2,282,0,,False
54,5,3,282,0,,False
54,5,4,282,2,LA|NC,True
54,5,5,282,20,AL|CA|CO|CT|FL|GA|IL|MA|MN|MO|MS|NC|NH|NJ|NY|OH|SC|UT|WA|WV,True
54,5,6,282,25,AL|AR|CT|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WI|WV,True
54,5,7,282,0,,False
54,5,8,282,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
54,5,9,282,30,AL|CA|CO|CT|DC|DE|FL|GA|IL|IN|LA|MA|MD|ME|MI|MO|MS|NC|NH|NJ|NV|NY|OH|PA|SC|TN|TX|UT|VA|WI,True
54,5,10,282,5,CT|DC|IL|IN|NV,True
54,5,11,282,25,AR|AZ|CA|DC|DE|FL|GA|IL|LA|MA|MD|ME|MI|MN|MO|MS|NC|NJ|NY|OH|OR|SC|TN|TX|UT,True
54,5,12,282,5,LA|NC|SC|TX|UT,True
54,5,13,282,0,,False
54,5,14,282,0,,False
54,5,15,282,0,,False
54,5,16,282,0,,False
54,5,17,282,0,,False
54,5,18,282,0,,False
55,5,1,454,0,,False
55,5,2,454,0,,False
55,5,3,454,0,,False
55,5,4,454,2,IL|MI,True
55,5,5,454,21,CA|FL|GA|IL|IN|KS|LA|MI|MN|MO|MS|NC|NH|NM|NY|OH|PA|UT|VA|WI|WV,True
55,5,6,454,26,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WI|WV,True
55,5,7,454,0,,False
55,5,8,454,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
55,5,9,454,30,AL|CA|CO|CT|DC|FL|GA|IA|IL|IN|KS|KY|MA|MI|MN|MO|MS|NC|NJ|NY|OH|OK|OR|PA|SC|TN|TX|VA|WA|WI,True
55,5,10,454,4,IL|MI|NJ|OH,True
55,5,11,454,22,AR|AZ|CA|FL|GA|IL|KY|LA|MA|MD|MI|MN|MO|NC|NJ|NY|OH|OK|RI|SC|TN|TX,True
55,5,12,454,1,NV,True
55,5,13,454,0,,False
55,5,14,454,0,,False
55,5,15,454,0,,False
55,5,16,454,0,,False
55,5,17,454,0,,False
55,5,18,454,0,,False
56,9,1,972,0,,False
56,9,2,972,0,,False
56,9,3,972,0,,False
56,9,4,972,1,WA,True
56,9,5,972,10,CA|CO|IL|MA|NY|OR|PA|UT|VA|WA,True
56,9,6,972,21,AL|AR|CT|DE|FL|GA|IL|IN|KY|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WI,True
56,9,7,972,0,,False
56,9,8,972,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
56,9,9,972,22,AZ|CA|CO|DE|FL|GA|IA|IL|IN|MA|MI|NH|NJ|NV|OR|PA|SC|TX|UT|VA|WA|WI,True
56,9,10,972,2,CA|CT,True
56,9,11,972,12,AZ|CA|FL|HI|IL|MA|MD|NC|OR|TX|UT|WA,True
56,9,12,972,5,CA|OR|PA|UT|WA,True
56,9,13,972,0,,False
56,9,14,972,0,,False
56,9,15,972,0,,False
56,9,16,972,0,,False
56,9,17,972,0,,False
56,9,18,972,0,,False
57,2,1,234,0,,False
57,2,2,234,0,,False
57,2,3,234,0,,False
57,2,4,234,1,MD,True
57,2,5,234,23,AL|CA|DC|FL|GA|IL|KS|LA|MA|MD|MI|NC|NH|NJ|NY|OH|OR|PA|SC|UT|VA|WA|WV,True
57,2,6,234,25,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WV,True
57,2,7,234,0,,False
57,2,8,234,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
57,2,9,234,28,AL|CA|CO|CT|DC|DE|FL|GA|IL|IN|KS|KY|MA|MD|MI|NC|NH|NJ|NY|OH|OR|PA|SC|TN|TX|VA|WA|WI,True
57,2,10,234,5,CT|GA|IL|NY|VA,True
57,2,11,234,20,AL|CA|DE|FL|GA|IL|LA|MA|MD|MI|MN|NC|NJ|NY|OH|PA|SC|TN|TX|VA,True
57,2,12,234,3,GA|PA|VA,True
57,2,13,234,0,,False
57,2,14,234,0,,False
57,2,15,234,0,,False
57,2,16,234,0,,False
57,2,17,234,0,,False
57,2,18,234,0,,False
58,2,1,443,0,,False
58,2,2,443,0,,False
58,2,3,443,0,,False
58,2,4,443,0,,False
58,2,5,443,17,CA|FL|GA|IL|MA|MI|MN|MO|NC|NH|NJ|NY|OH|PA|SC|UT|WV,True
58,2,6,443,25,AL|AR|CT|DC|DE|FL|GA|IL|IN|KY|LA|MA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WI|WV,True
58,2,7,443,0,,False
58,2,8,443,5,CA|ID|NV|UT|WA,True
58,2,9,443,27,AZ|CA|CO|CT|DE|FL|GA|IA|IL|IN|KY|MA|MD|MI|MN|NC|NE|NH|NJ|NM|NY|OH|PA|TN|TX|VA|WI,True
58,2,10,443,2,IN|OH,True
58,2,11,443,14,CA|FL|GA|IL|MA|MI|MN|MO|NC|NJ|NY|OH|PA|TX,True
58,2,12,443,0,,False
58,2,13,443,0,,False
58,2,14,443,0,,False
58,2,15,443,0,,False
58,2,16,443,0,,False
58,2,17,443,0,,False
58,2,18,443,0,,False
59,7,1,722,0,,False
59,7,2,722,0,,False
59,7,3,722,0,,False
59,7,4,722,0,,False
59,7,5,722,13,AL|AZ|CA|FL|GA|IL|KS|LA|MA|NJ|NM|NY|TX,True
59,7,6,722,24,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|WI|WV,True
59,7,7,722,0,,False
59,7,8,722,7,AZ|CA|ID|NV|OR|UT|WA,True
59,7,9,722,28,AR|AZ|CA|CO|CT|FL|GA|IA|IL|IN|KS|KY|LA|MA|MD|MI|MO|MS|NJ|NM|NY|OK|OR|PA|SC|TN|TX|WI,True
59,7,10,722,3,IN|NY|TX,True
59,7,11,722,14,AR|CA|FL|GA|IL|LA|MI|MO|MS|NC|NJ|OK|TN|TX,True
59,7,12,722,4,AL|AR|PA|TX,True
59,7,13,722,0,,False
59,7,14,722,0,,False
59,7,15,722,0,,False
59,7,16,722,0,,False
59,7,17,722,0,,False
59,7,18,722,0,,False
61,9,1,958,0,,False
61,9,2,958,0,,False
61,9,3,958,0,,False
61,9,4,958,1,WA,True
61,9,5,958,18,CA|CO|FL|GA|IL|LA|MA|MO|NC|NH|NJ|NM|NY|OR|PA|TX|UT|WA,True
61,9,6,958,16,CT|DE|FL|GA|IL|IN|KY|MD|NJ|NY|OH|OK|PA|SC|TX|VA,True
61,9,7,958,0,,False
61,9,8,958,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
61,9,9,958,29,AZ|CA|CO|CT|DC|FL|GA|IL|IN|MA|MD|MI|MN|MO|NC|NE|NJ|NM|NV|NY|OR|PA|SC|TN|TX|UT|VA|WA|WI,True
61,9,10,958,2,CA|TX,True
61,9,11,958,21,AR|AZ|CA|FL|GA|HI|IL|LA|MD|MI|MN|NC|NJ|NY|OH|OR|PA|SC|TX|UT|WA,True
61,9,12,958,5,CA|NV|PA|UT|WA,True
61,9,13,958,0,,False
61,9,14,958,0,,False
61,9,15,958,0,,False
61,9,16,958,0,,False
61,9,17,958,0,,False
61,9,18,958,0,,False
63,4,1,891,0,,False
63,4,2,891,0,,False
63,4,3,891,0,,False
63,4,4,891,1,CA,True
63,4,5,891,23,AZ|CA|CO|FL|IL|KS|LA|MD|MI|MO|NC|NH|NJ|NM|NY|OH|OR|PA|TX|UT|VA|WA|WY,True
63,4,6,891,25,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WV,True
63,4,7,891,0,,False
63,4,8,891,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
63,4,9,891,32,AZ|CA|CO|CT|FL|GA|IA|IL|KY|MA|MD|MI|MN|MO|MS|NC|NH|NJ|NM|NV|NY|OH|OK|OR|PA|SC|TN|TX|UT|VA|WA|WI,True
63,4,10,891,4,CA|CT|NV|TX,True
63,4,11,891,20,AZ|CA|CO|FL|GA|HI|IL|MA|MD|MI|MO|NC|NY|OH|OR|PA|SC|TX|UT|WA,True
63,4,12,891,5,CA|CO|NV|UT|WA,True
63,4,13,891,0,,False
63,4,14,891,0,,False
63,4,15,891,0,,False
63,4,16,891,0,,False
63,4,17,891,0,,False
63,4,18,891,0,,False
64,3,1,532,0,,False
64,3,2,532,0,,False
64,3,3,532,0,,False
64,3,4,532,0,,False
64,3,5,532,19,CA|CO|FL|GA|IL|IN|KS|LA|MD|MI|MN|MO|NJ|NY|PA|TX|WA|WI|WV,True
64,3,6,532,26,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WI|WV,True
64,3,7,532,0,,False
64,3,8,532,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
64,3,9,532,33,CA|CO|CT|DC|DE|FL|GA|IA|IL|IN|KS|KY|MA|MD|MI|MN|MO|NC|NE|NJ|NV|NY|OH|OK|OR|PA|SC|TN|TX|UT|VA|WA|WI,True
64,3,10,532,6,DC|IL|IN|NJ|NY|WI,True
64,3,11,532,22,AZ|CA|DE|FL|GA|IL|LA|MA|MD|MI|MN|MO|MS|NC|NE|NJ|NY|OH|OK|TN|TX|VA,True
64,3,12,532,3,LA|WA|WI,True
64,3,13,532,0,,False
64,3,14,532,0,,False
64,3,15,532,0,,False
64,3,16,532,0,,False
64,3,17,532,0,,False
64,3,18,532,0,,False
65,5,1,379,0,,False
65,5,2,379,0,,False
65,5,3,379,0,,False
65,5,4,379,0,,False
65,5,5,379,10,CA|CT|FL|IL|KS|LA|MO|NJ|NY|PA,True
65,5,6,379,24,AL|AR|CT|DE|FL|GA|IL|IN|KS|KY|LA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|WI|WV,True
65,5,7,379,0,,False
65,5,8,379,7,AZ|CA|CO|ID|OR|UT|WA,True
65,5,9,379,29,AR|CA|CT|DC|FL|GA|IA|IL|KS|KY|LA|MA|MD|MI|MN|MO|MS|NC|NH|NJ|NV|NY|OH|OR|PA|SC|TN|TX|WI,True
65,5,10,379,2,CT|TX,True
65,5,11,379,23,AL|CA|DE|FL|GA|IL|KY|LA|MA|MD|ME|MI|MN|MS|NC|NJ|NY|OH|OK|SC|TN|TX|WA,True
65,5,12,379,3,LA|TN|TX,True
65,5,13,379,0,,False
65,5,14,379,0,,False
65,5,15,379,0,,False
65,5,16,379,0,,False
65,5,17,379,0,,False
65,5,18,379,0,,False
66,2,1,132,0,,False
66,2,2,132,0,,False
66,2,3,132,0,,False
66,2,4,132,0,,False
66,2,5,132,12,CA|CT|GA|IL|KS|LA|MA|MD|NH|NJ|NY|UT,True
66,2,6,132,27,AL|AR|CT|DC|DE|FL|GA|IL|IN|KS|KY|LA|MA|MD|MI|NJ|NY|OH|OK|PA|SC|TN|TX|VA|VT|WI|WV,True
66,2,7,132,0,,False
66,2,8,132,8,AZ|CA|CO|ID|NV|OR|UT|WA,True
66,2,9,132,17,CT|FL|GA|IL|KY|MA|MD|MI|MO|NJ|NY|OH|PA|TX|VA|WA|WI,True
66,2,10,132,4,DC|IL|NJ|NY,True
66,2,11,132,11,AZ|FL|GA|IL|MA|NJ|NY|OH|PA|RI|TX,True
66,2,12,132,0,,False
66,2,13,132,0,,False
66,2,14,132,0,,False
66,2,15,132,0,,False
66,2,16,132,0,,False
66,2,17,132,0,,False
66,2,18,132,0,,False
67,7,1,392,0,,False
67,7,2,392,0,,False
67,7,3,392,0,,False
67,7,4,392,0,,False
67,7,5,392,9,AL|CA|CO|FL|LA|MS|NC|TX|WV,True
67,7,6,392,17,AL|AR|DE|FL|GA|IL|IN|KY|LA|MD|NJ|NY|OH|OK|SC|TN|TX,True
67,7,7,392,0,,False
67,7,8,392,6,AZ|CA|CO|ID|NV|OR,True
67,7,9,392,20,AL|AR|AZ|CA|FL|GA|IL|IN|KS|LA|MD|MI|MO|MS|NC|NY|OK|TN|TX|WI,True
67,7,10,392,3,CT|DC|TX,True
67,7,11,392,12,AL|AR|CA|FL|GA|KS|MO|MS|NC|OH|TN|TX,True
67,7,12,392,2,LA|MS,True
67,7,13,392,0,,False
67,7,14,392,0,,False
67,7,15,392,0,,False
67,7,16,392,0,,False
67,7,17,392,0,,False
67,7,18,392,0,,False
